Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CM,12/8/2017,10:45 PM,SIMPLE ASSAULT BY CONTACT,901 Trinity Street,,Y,APD,7795,White,Female
CO,12/8/2017,12:00 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,6481,Black,Female
CM,12/8/2017,12:00 AM,Possession of Drug Paraphernalia,360 Nueces Street,,Y,APD,7608,Black,Male
CO,12/8/2017,4:48 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,4036,Black,Male
CO,12/8/2017,4:30 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,6481,White,Female
CO,12/8/2017,4:35 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,4036,Black,Male
CO,12/8/2017,4:30 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,N,APD,6481,Black,Male
CO,12/8/2017,4:30 AM,PARK CURFEW VIOLATION,100 Block Red River Street,,Y,APD,4547,Black,Male
CM,12/8/2017,4:06 PM,Possession of Drug Paraphernalia,East 4th Street At Trinity,,N,APD,7780,Black,Male
CM,12/9/2017,2:12 AM,SIMPLE ASSAULT BY CONTACT,East 6th Street,Trinity Street,Y,APD,5159,White,Male
CO,12/9/2017,2:18 AM,HUMAN WASTE,800 Block West 10th Street,,Y,APD,7400,White,Male
CM,12/9/2017,12:31 AM,DISORDERLY CONDUCT - FIGHTING,600 Block Trinity Street,,N,APD,7433,White,Male
CM,12/9/2017,12:31 AM,DISORDERLY CONDUCT - FIGHTING,600 Block Trinity Street,,N,APD,7433,Hispanic,Male
CO,12/9/2017,2:30 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street At San Jacinto,,Y,APD,7804,Black,Male
CM,12/9/2017,1:20 AM,MISDEMEANOR THEFT C - LESS THAN $100,1814 Guadalupe Street,,Y,APD,8247,Black,Male
CO,12/9/2017,2:30 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street,San Jacinto Boulevard,Y,APD,7804,Black,Male
CM,12/9/2017,12:00 AM,PUBLIC INTOXICATION,92 Rainey Street,,Y,APD,7869,White,Male
CM,12/10/2017,12:00 AM,PUBLIC INTOXICATION,404 Colorado Street,,Y,APD,7860,Hispanic,Male
CM,12/10/2017,12:00 AM,PUBLIC INTOXICATION,406 East 6th Street,,Y,APD,7611,Hispanic,Female
CO,12/10/2017,2:02 AM,OPEN GLASS CONTAINER,East 6th Street At Trinity,,N,APD,5159,Black,Male
CM,12/10/2017,1:50 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,6971,White,Female
CO,12/10/2017,2:50 AM,HUMAN WASTE,611 Neches,,Y,APD,5159,White,Male
CM,12/10/2017,1:45 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,7077,Hispanic,Male
CM,12/10/2017,12:16 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,7245,White,Male
CM,12/10/2017,12:30 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,6971,White,Male
CM,12/10/2017,12:00 AM,PUBLIC INTOXICATION,East 6th Street And,Neches Street,Y,APD,7769,Hispanic,Female
CM,12/10/2017,1:15 AM,MISDEMEANOR THEFT C - LESS THAN $100,307 East 6th Street,,Y,APD,7804,Hispanic,Male
CM,12/10/2017,1:48 AM,PUBLIC INTOXICATION,408 East 6th Street,,N,APD,6294,White,Male
CM,12/10/2017,2:30 AM,DISORDERLY CONDUCT - FIGHTING,East 6th Street At San Jacinto,,Y,APD,6757,Black,Female
CM,12/10/2017,12:00 AM,PUBLIC INTOXICATION,6th Street And,Neches Street,Y,APD,7769,White,Male
CM,12/10/2017,12:00 AM,PUBLIC INTOXICATION,East 6th Street,Trinity Street,Y,APD,2937,White,Male
CM,12/10/2017,1:30 AM,PUBLIC INTOXICATION,East 6th Street,Trinity Street,Y,APD,7077,Black,Male
CM,12/10/2017,1:43 PM,PUBLIC INTOXICATION,East 9th Street And,Congress Avenue,Y,APD,7345,Black,Male
CM,12/10/2017,9:25 PM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,7400,White,Female
CM,12/11/2017,3:01 AM,PUBLIC INTOXICATION,East 4th Street And,Trinity Street,Y,APD,7077,White,Male
TR,12/11/2017,2:35 AM,PEDESTRIAN CROSSING MIDBLOCK,400 Block East 6th Street,,N,APD,5159,Black,Male
CM,12/11/2017,2:03 PM,PUBLIC INTOXICATION,525 North Lamar Boulevard,,N,APD,4631,White,Male
CM,12/11/2017,9:36 PM,Possession of Drug Paraphernalia,600 Block Trinity Street,,Y,APD,7699,Black,Male
CM,12/12/2017,10:28 PM,PUBLIC INTOXICATION,600 Block Congress Avenue,,Y,APD,7608,Hispanic,Male
CM,12/12/2017,12:00 AM,PUBLIC INTOXICATION,500 Block Lavaca Street,,Y,APD,7448,Asian,Female
CM,12/12/2017,2:13 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7297,White,Male
CM,12/13/2017,3:25 PM,Possession of Drug Paraphernalia,,,N,APD,7567,Black,Male
CM,12/13/2017,5:15 PM,PUBLIC INTOXICATION,2601 East 7th Street,,Y,APD,8222,Hispanic,Male
TR,12/13/2017,3:25 PM,PEDESTRIAN ON ROADWAY,600 Block North Ih 35 Service Road,,Y,APD,7759,Black,Male
CM,12/13/2017,12:00 AM,PUBLIC INTOXICATION,2600 Block Nueces Street,,Y,APD,8430,White,Male
CO,12/14/2017,4:30 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7284,White,Male
CO,12/14/2017,4:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,7765,White,Male
CO,12/14/2017,3:45 PM,AGGRESSIVE SOLICITATION,500 Block East 6th Street,,Y,APD,7765,White,Male
CO,12/14/2017,3:35 PM,AGGRESSIVE SOLICITATION,6th Street And Neches Street,,Y,APD,6802,Hispanic,Male
CO,12/14/2017,9:10 PM,AGGRESSIVE SOLICITATION,700 Block North Ih 35,,Y,APD,7795,Black,Male
CO,12/14/2017,4:45 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7765,White,Male
TR,12/14/2017,12:00 AM,PEDESTRIAN WALKING AGAINST LIGHT,700 Block East Cesar Chavez Street,,N,APD,7625,Black,Male
CM,12/14/2017,9:54 AM,PUBLIC INTOXICATION,3400 Block Of South Ih 35,,Y,APD,6308,White,Male
CM,12/15/2017,12:00 AM,PUBLIC INTOXICATION,406 East 6th Street,,Y,APD,7798,Hispanic,Male
CM,12/15/2017,1:19 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,7433,White,Male
CO,12/15/2017,2:39 AM,HUMAN WASTE,500 Block Brazos Street,,Y,APD,5159,White,Female
CO,12/15/2017,4:00 PM,AGGRESSIVE SOLICITATION,500 Block East 6th Street,,Y,APD,7795,White,Male
CM,12/15/2017,12:31 AM,MINOR CONSUMING ALCOHOL,403 East 6th Street,,Y,APD,7245,White,Male
CO,12/15/2017,3:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Brazos Street,,Y,APD,5159,White,Male
CO,12/15/2017,4:12 PM,AGGRESSIVE SOLICITATION,500 Block East 6th Street,,Y,APD,7772,Black,Male
CM,12/15/2017,12:31 AM,FAILURE TO IDENTIFY - FALSE REPORT,403 East 6th Street,,Y,APD,7245,White,Male
CO,12/15/2017,4:40 PM,AGGRESSIVE SOLICITATION,East 5th Street And Red River Street,,Y,APD,7795,White,Male
CO,12/16/2017,10:12 PM,LITTERING,310 East 5th Street,,Y,APD,7293,White,Male
CM,12/16/2017,12:00 AM,DISORDERLY CONDUCT - FIGHTING,300 Block East 6th Street,,Y,APD,7798,Hispanic,Male
CM,12/16/2017,10:12 PM,POSSESS FICTITIOUS DOCUMENT UNDER 21,310 East 5th Street,,Y,APD,7293,White,Male
CM,12/16/2017,12:00 AM,DISORDERLY CONDUCT - FIGHTING,300 Block East 6th Street,,Y,APD,7798,White,Male
CM,12/16/2017,11:20 AM,Possession of Drug Paraphernalia,600 Block Trinity Street,,N,APD,5930,White,Male
CO,12/17/2017,8:10 PM,AGGRESSIVE SOLICITATION,6th Street At Neches Street,,Y,APD,7765,White,Female
CM,12/17/2017,12:35 AM,SIMPLE ASSAULT BY CONTACT,505 East 6th Street,,Y,APD,7804,White,Female
CO,12/17/2017,2:47 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,700 San Jacinto Boulevard,,N,APD,7796,Hispanic,Male
CO,12/18/2017,8:07 AM,HUMAN WASTE,600 Block Trintiy Street,,Y,APD,6144,Hispanic,Male
CO,12/18/2017,12:00 AM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih35 Service Road At 7th Street,,Y,APD,7796,White,Male
TR,12/18/2017,12:00 AM,PEDESTRIAN ON ROADWAY,North Ih35 Service Road At 7th Street,,Y,APD,7796,White,Male
CO,12/19/2017,4:55 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At San Jacinto Boulevard,,Y,APD,7284,White,Male
CM,12/19/2017,2:15 AM,DISORDERLY CONDUCT - FIGHTING,East 6th Street,Trinity Street,N,APD,6781,Hispanic,Male
CM,12/19/2017,4:20 PM,Possession of Drug Paraphernalia,East 6th Street At Trinity Street,,Y,APD,7772,White,Female
CO,12/19/2017,4:55 PM,AGGRESSIVE SOLICITATION,6th Street At San Jacinto Boulevard,,Y,APD,7284,White,Male
CM,12/19/2017,8:52 PM,Possession of Drug Paraphernalia,200 Block East 6th Street,,Y,APD,7765,Hispanic,Male
CO,12/19/2017,3:40 PM,AGGRESSIVE SOLICITATION,East 6th Street At Trinity Street,,Y,APD,7772,White,Female
CM,12/19/2017,4:00 PM,Possession of Drug Paraphernalia,600 Trinity Street,,N,APD,7772,Black,Male
CO,12/19/2017,8:50 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,400 Block East 6th Street,,Y,APD,7772,Hispanic,Male
CM,12/19/2017,2:15 AM,DISORDERLY CONDUCT - FIGHTING,East 6th Street,Trinity Street,Y,APD,6781,White,Male
CO,12/19/2017,12:00 AM,AGGRESSIVE SOLICITATION,600 Block East 7th Street,,N,APD,7284,Black,Male
CM,12/19/2017,12:00 AM,PUBLIC INTOXICATION,343 South Congress Avenue,,N,APD,8390,White,Male
CO,12/19/2017,8:20 PM,AGGRESSIVE SOLICITATION,6th Street At Brazos Street,,Y,APD,7284,White,Male
CO,12/19/2017,7:09 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,7430,White,Male
CM,12/19/2017,6:03 PM,PUBLIC INTOXICATION,95 San Jacinto Street,,Y,APD,7402,White,Male
TR,12/19/2017,12:00 AM,PEDESTRIAN CROSSING MIDBLOCK,600 Block East 7th Street,,N,APD,7284,Black,Male
CO,12/19/2017,8:50 PM,AGGRESSIVE SOLICITATION,400 Block East 6th Street,,Y,APD,7772,Hispanic,Male
CO,12/19/2017,8:20 PM,AGGRESSIVE SOLICITATION,East 6th Street At San Jacinto Boulevard,,Y,APD,7772,White,Male
CM,12/20/2017,1:00 PM,Possession of Drug Paraphernalia,600 Block Sabine Street,,Y,APD,7284,White,Male
CM,12/21/2017,11:35 PM,MISREPRESENTATION OF AGE BY MINOR,416 East 6th Street,,Y,APD,7764,White,Male
CM,12/22/2017,12:00 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7775,White,Male
CO,12/22/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,200 Block East 6th Street,,Y,APD,7408,White,Female
CM,12/23/2017,2:37 AM,DISORDERLY CONDUCT - FIGHTING,408 East 6th Street,,N,APD,7433,Hispanic,No Data
CM,12/23/2017,10:10 PM,FAILURE TO IDENTIFY - REFUSE,7th Street,Red River Street,N,APD,5618,White,Male
CM,12/23/2017,12:00 AM,PUBLIC INTOXICATION,East 6th Street And,Neches Street,Y,APD,7299,White,Male
CM,12/23/2017,2:11 AM,PUBLIC INTOXICATION,600 Block Trinity Street,,Y,APD,7433,Hispanic,Male
CO,12/23/2017,10:10 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,7th Street,Red River Street,N,APD,5618,White,Male
CM,12/23/2017,12:00 AM,PUBLIC INTOXICATION,500 Block East 7th Street,,Y,APD,7775,Black,Male
CM,12/23/2017,2:37 AM,DISORDERLY CONDUCT - FIGHTING,408 East 6th Street,,Y,APD,7433,No Data,No Data
CM,12/23/2017,12:58 AM,FAILURE TO IDENTIFY - REFUSE,403 East 6th Street,,Y,APD,7804,White,Male
CM,12/24/2017,6:55 PM,PUBLIC INTOXICATION,500 Block East 7th Street,,Y,APD,6970,Black,Male
CM,12/24/2017,12:10 AM,PUBLIC INTOXICATION,314 East 6th Street,,Y,APD,7299,White,Male
CO,12/26/2017,7:25 PM,CAMPING IN A PUBLIC PLACE,800 East 7th Street,,Y,APD,7245,White,Female
CM,12/26/2017,3:07 AM,PUBLIC INTOXICATION,200 Block East 2nd Street,,Y,APD,7433,White,Female
TR,12/26/2017,12:00 AM,PEDESTRIAN ON ROADWAY,7th Street,Neches Street,N,APD,4973,White,Male
CO,12/27/2017,4:40 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih 35 Service Road At East Cesar C,,Y,APD,7796,Hispanic,Male
CO,12/27/2017,4:30 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,600 East Cesar Chavez Street,,Y,APD,7796,White,Male
TR,12/27/2017,4:30 PM,PEDESTRIAN ON ROADWAY,600 East Cesar Chavez Street,,Y,APD,7796,White,Male
CO,12/27/2017,5:47 PM,HUMAN WASTE,North Ih 35 Service Road At East Cesar C,,Y,APD,7796,Black,Male
CO,12/27/2017,5:19 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block North Ih 35 Service Road,,Y,APD,6757,White,Male
CM,12/27/2017,8:32 PM,DISREGARD ORDER OF A POLICE OFFICER,800 Block Brazos Street,,Y,APD,6633,Hispanic,Male
CM,12/27/2017,11:23 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7798,Black,Male
CO,12/28/2017,5:19 PM,LITTERING,619 North Ih 35 Service Road,,Y,APD,6757,Black,Male
CM,12/28/2017,2:47 AM,PUBLIC INTOXICATION,414 East 6th Street,,N,APD,7433,White,Male
CM,12/28/2017,11:30 PM,PUBLIC INTOXICATION,North Ih 35 Service Road And,East 8th Street,Y,APD,7245,Black,Male
CM,12/28/2017,12:28 AM,MINOR CONSUMING ALCOHOL,422 East 6th Street,,N,APD,7245,White,Female
CO,12/28/2017,5:39 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At South Congress Avenue,,N,APD,7786,Black,Male
CO,12/28/2017,8:43 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 12 Street At North Ih 35 Service Ro,,N,APD,7796,White,Male
CO,12/28/2017,4:57 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih35 Service Road At East 8th Stre,,N,APD,7757,Black,Male
CO,12/28/2017,5:22 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 12th Street At North Ih 35 Service,,N,APD,7757,White,Male
CO,12/28/2017,3:53 PM,CAMPING IN A PUBLIC PLACE,East 6th Street At North Ih 35,,Y,APD,7757,Black,Male
CO,12/28/2017,4:57 PM,CAMPING IN A PUBLIC PLACE,700 North Ih 35 At 7th Street,,Y,APD,7760,Black,Female
CO,12/28/2017,3:53 PM,OPEN GLASS CONTAINER,East 6th Street At North Ih 35,,Y,APD,7757,Black,Male
CM,12/28/2017,7:37 PM,Possession of Drug Paraphernalia,600 Block North Ih 35 Service Road,,N,APD,6757,Black,Male
CM,12/28/2017,9:50 PM,PUBLIC INTOXICATION,606 Trinity Street,,Y,APD,7765,Hispanic,Male
CM,12/28/2017,12:28 AM,PUBLIC INTOXICATION,422 East 6th Street,,Y,APD,7245,White,Male
TR,12/28/2017,7:37 PM,PEDESTRIAN CROSSING MIDBLOCK,600 Block North Ih 35 Service Road,,N,APD,6757,Black,Male
TR,12/29/2017,4:14 PM,PEDESTRIAN CROSSING MIDBLOCK,600 Block North Service Road,,Y,OTH,0,Black,Male
TR,12/29/2017,12:00 AM,PEDESTRIAN WALKING AGAINST LIGHT,Red River Street,East 8th Street,Y,APD,7756,Black,Male
CM,12/29/2017,12:00 AM,Possession of Drug Paraphernalia,Red River Street,East 8th Street,Y,APD,7756,Black,Male
CM,12/29/2017,10:10 PM,Possession of Drug Paraphernalia,211 Comal Street,,Y,APD,6145,Black,Male
CM,1/6/2018,1:39 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7299,White,Male
CM,12/29/2017,12:00 AM,Possession of Drug Paraphernalia,East 6th Street,Red River Street,Y,APD,5617,Hispanic,Male
CM,12/29/2017,1:25 AM,SIMPLE ASSAULT BY CONTACT,404 East 6th Street,,N,APD,7433,Black,Male
CM,12/29/2017,10:25 PM,Possession of Drug Paraphernalia,211 Comal,,N,APD,7400,Asian,Male
CO,12/30/2017,11:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 West 6th Street,,Y,APD,7299,White,Male
CM,12/30/2017,5:18 AM,Possession of Drug Paraphernalia,905 Willow Street,,Y,APD,7616,Black,Male
CM,12/30/2017,2:27 AM,PUBLIC INTOXICATION,400 Block East 8th Street,,Y,APD,7765,White,Male
CM,12/30/2017,1:21 AM,PUBLIC INTOXICATION,710 West 6th Street,,Y,APD,7435,White,Male
CM,12/31/2017,1:30 AM,MINOR CONSUMING ALCOHOL,6th Street And,Trinity Street,Y,APD,5906,White,Male
CM,12/31/2017,3:20 AM,Possession of Drug Paraphernalia,300 Block East 6th Street,,N,APD,6781,White,Male
CM,1/1/2018,12:00 AM,PUBLIC INTOXICATION,200 Block East 6th Street,,N,APD,3924,White,Male
CM,1/1/2018,12:24 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,N,APD,7608,Hispanic,Female
CM,1/1/2018,2:51 AM,DISREGARD ORDER OF A POLICE OFFICER,316 East 6th Street,,Y,APD,7616,Hispanic,Male
CM,1/1/2018,2:21 AM,PUBLIC INTOXICATION,314 East 6th Street,,N,APD,5159,White,Male
CM,1/1/2018,2:51 AM,PUBLIC INTOXICATION,316 East 6th Street,,Y,APD,7616,Hispanic,Male
CM,1/1/2018,1:00 AM,PUBLIC INTOXICATION,200 Block East 6th Street,,Y,APD,7765,White,Male
CM,1/1/2018,2:00 AM,DISREGARD ORDER OF A POLICE OFFICER,300 East 6th Street,,Y,APD,5617,Black,Female
CM,1/1/2018,5:19 PM,Possession of Drug Paraphernalia,501 East 8th Street,,Y,APD,6966,Hispanic,Male
CM,1/1/2018,12:00 AM,PUBLIC INTOXICATION,East 6th Street And,Red River Street,Y,APD,6086,Hispanic,Female
CM,1/1/2018,12:24 AM,SIMPLE ASSAULT BY CONTACT,East 6th Street,Trinity Street,Y,APD,7608,White,Male
CM,1/1/2018,1:00 AM,MINOR CONSUMING ALCOHOL,600 Block Trinity Street,,Y,APD,6781,No Data,Female
CO,1/2/2018,8:26 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih 35 Service Road At Cesar Chavez,,Y,APD,7757,Black,Male
CO,1/2/2018,7:37 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 7th Street At Ih 35 Service Road,,Y,APD,7796,Black,Male
CO,1/2/2018,4:40 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih 35 Service Road At East Cesar C,,Y,APD,7757,Black,Male
CM,1/3/2018,12:00 AM,PUBLIC INTOXICATION,1814 Guadalupe Street,,Y,APD,8214,White,Male
CM,1/3/2018,7:00 PM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,7786,Black,Female
TR,1/3/2018,12:00 AM,PEDESTRIAN ON ROADWAY,600 Block North Ih 35 Service Road,,Y,APD,7625,Black,Female
CM,1/4/2018,9:50 PM,PUBLIC INTOXICATION,701 Congress Avenue,,N,APD,2641,White,Male
CM,1/4/2018,9:44 PM,PUBLIC INTOXICATION,200 Block Guadalupe Street,,N,APD,7798,White,Male
CM,1/4/2018,5:00 AM,MISDEMEANOR THEFT C - LESS THAN $100,917 North Lamar Boulevard,,Y,APD,5159,White,Male
CO,1/4/2018,6:52 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avanue,,Y,APD,7796,White,Female
CO,1/4/2018,2:28 AM,HUMAN WASTE,300 East 6th Street,,Y,APD,5666,Hispanic,Male
CO,1/4/2018,6:12 PM,AGGRESSIVE SOLICITATION,600 Congress Boulevard,,Y,APD,7427,White,Male
CO,1/4/2018,7:40 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7796,Black,Female
CM,1/4/2018,10:30 PM,PUBLIC INTOXICATION,912 Red River Street,,Y,APD,7597,Black,Male
CO,1/4/2018,6:20 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,6757,White,Female
CO,1/4/2018,3:35 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,700 Block East Cesar Chavez,,Y,APD,7400,Hispanic,Male
CM,1/5/2018,11:37 AM,PUBLIC INTOXICATION,316 West 12th Street,,Y,APD,7930,White,Male
CO,1/5/2018,4:48 AM,PARK CURFEW VIOLATION,Plaza Saltillo,,Y,APD,6643,Black,Male
CM,1/5/2018,6:00 PM,PUBLIC INTOXICATION,500 Block East 6th Street,,Y,APD,5617,Black,Male
CM,1/5/2018,2:31 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,Y,APD,7699,White,Female
CO,1/5/2018,3:20 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,500 Block East 7th Street,,Y,APD,7400,Black,Male
CO,1/5/2018,4:52 AM,PARK CURFEW VIOLATION,401 Comal Street,,Y,APD,6643,Black,Female
CM,1/5/2018,1:53 AM,DISORDERLY CONDUCT - FIGHTING,402 East 6th Street,,Y,APD,7597,White,Male
CO,1/5/2018,1:50 AM,Interference with a police service animal,400 Block East 6th Street,,N,APD,7401,Black,Male
CO,1/5/2018,1:15 PM,OPEN GLASS CONTAINER,500 Block East 7th Street,,Y,APD,7408,White,Male
CM,1/5/2018,6:00 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,Y,APD,5617,Black,Male
CM,1/6/2018,1:22 AM,MINOR CONSUMING ALCOHOL,East 6th Street,Neches Street,N,APD,7772,White,Female
CM,1/6/2018,12:00 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,7765,White,Female
CM,1/7/2018,12:00 AM,PUBLIC INTOXICATION,East 5th Street And,Red River Street,Y,APD,7772,White,Male
CM,1/9/2018,6:28 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,N,APD,7765,White,Female
CO,1/9/2018,7:07 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,611 Congress Avenue,,N,APD,7798,White,Male
CO,1/9/2018,8:10 AM,CAMPING IN A PUBLIC PLACE,1100 Block East Cesar Chavez Street,,Y,APD,3968,White,Male
CM,1/9/2018,3:45 PM,Possession of Drug Paraphernalia,400 Block Trinity Street,,Y,APD,7950,White,Male
CO,1/9/2018,4:16 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,North Ih35 At East 7th Street,,Y,APD,7796,Black,Male
CM,1/9/2018,6:31 PM,PUBLIC INTOXICATION,700 Block Red River Street,,Y,APD,7451,White,Male
CO,1/9/2018,3:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block Trinity Street,,Y,APD,7950,White,Male
CO,1/9/2018,7:07 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,611 Congress Avenue,,Y,APD,7798,White,Male
CM,1/9/2018,12:45 AM,Possession of Drug Paraphernalia,1000 Block Red River Street,,Y,APD,5930,Black,Male
CO,1/9/2018,7:01 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,607 Congress Avenue,,Y,APD,7798,White,Female
CO,1/10/2018,6:05 PM,AGGRESSIVE SOLICITATION,East 10th Street At Red River Street,,Y,APD,7427,Black,Female
CO,1/10/2018,7:50 PM,AGGRESSIVE SOLICITATION,East 6th Street At Trinity Boulevard,,N,APD,7427,Black,Male
CM,1/10/2018,1:55 AM,PUBLIC INTOXICATION,404 East 6th Street,,Y,APD,7601,Hispanic,Male
CO,1/10/2018,8:06 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block East 6th Street,,Y,APD,7427,White,Male
CM,1/10/2018,2:32 AM,PUBLIC INTOXICATION,700 Block East 7th Street,,Y,APD,7433,White,Male
CO,1/10/2018,12:00 AM,AGGRESSIVE SOLICITATION,East 6th Street At Brazos Street,,N,APD,7427,Black,Male
CO,1/10/2018,12:00 AM,AGGRESSIVE SOLICITATION,613 Congress Avenue,,Y,APD,7427,Black,Male
CO,1/10/2018,8:06 PM,AGGRESSIVE SOLICITATION,100 Block East 6th Street,,Y,APD,7427,White,Male
CO,1/10/2018,4:59 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7427,White,Female
CO,1/10/2018,5:24 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,600 Block Congress Avenue,,Y,APD,7796,White,Female
CO,1/10/2018,5:07 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7796,White,Male
CO,1/10/2018,7:50 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street At Trinity Boulevard,,N,APD,7427,Black,Male
CO,1/10/2018,5:07 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Congress Avenue,,Y,APD,7796,White,Male
CO,1/10/2018,4:59 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,600 Block Congress Avenue,,Y,APD,7427,White,Female
CO,1/10/2018,5:24 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Congress Avenue,,Y,APD,7796,White,Female
CM,1/11/2018,12:00 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,N,APD,5930,No Data,No Data
CO,1/11/2018,7:53 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7796,White,Female
CO,1/11/2018,7:12 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,90 North Ih35 Service Road,,N,APD,7786,White,Male
CM,1/11/2018,5:47 AM,PUBLIC INTOXICATION,801 West 5th Street,,Y,APD,6987,White,Male
CO,1/11/2018,8:49 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block East 9th Street,,N,APD,7796,White,Male
CO,1/11/2018,7:53 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Congress Avenue,,Y,APD,7796,White,Female
CO,1/11/2018,8:49 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block East 9th Street,,N,APD,7796,White,Male
CO,1/11/2018,7:24 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,Ih35 Service Road At Cesar Chavez Street,,Y,APD,7786,White,Male
CO,1/12/2018,4:30 AM,CAMPING IN A PUBLIC PLACE,3 East Avenue,,N,APD,6151,Hispanic,Male
CM,1/12/2018,12:32 AM,PUBLIC INTOXICATION,418 East 6th Street,,Y,APD,7795,Black,Male
CO,1/12/2018,4:30 AM,CAMPING IN A PUBLIC PLACE,3 East Avenue,,N,APD,6151,White,Male
CM,1/13/2018,12:00 AM,PUBLIC INTOXICATION,201 East 6th Street,,Y,APD,7284,White,Male
